id,uuid,parent_id,city_id,name,category,geom,geom_pt,modified_at,deleted_at,synced_at
4497,1e162e87-20fe-4a2a-9a22-d89bed1f4125,,4373,Unibra Campus III,20,"POLYGON((-34.893010467606 -8.05446267537407, -34.892801622491 -8.05449267054917, -34.8927015604359 -8.05400093118618, -34.8929016845461 -8.05397638964964, -34.893010467606 -8.05446267537407))",POINT(-34.8928536803678 -8.05423180328012),2025-08-29 05:41:11.418044 UTC,,
4527,9117d6b8-56e5-41aa-a311-cda8c1314d44,,4373,Unibra Campus I,20,"POLYGON((-34.8911800284495 -8.05287370554765, -34.8909410526316 -8.05200928520626, -34.8913872652916 -8.05192153627312, -34.8918204089616 -8.0517740433855, -34.8921919416785 -8.05261792674252, -34.8911800284495 -8.05287370554765))",POINT(-34.8915415721272 -8.05231360597439),2025-09-02 06:16:14.641701 UTC,,
4561,e6c2551a-874d-41ac-99d3-d189717b3fb8,,4373,UNINASSAU Graças - Bloco E,20,"POLYGON((-34.9027879800854 -8.05517950035562, -34.9029074679943 -8.05464367176387, -34.9030923008535 -8.054682878734, -34.9029522759602 -8.05524857930298, -34.9027879800854 -8.05517950035562))",POINT(-34.9029370951562 -8.05493118954481),2025-09-03 09:39:14.372510 UTC,,
4570,2ab67781-3d62-4193-943f-fe793baf5629,,4373,UNINASSAU - Boa Viagem,20,"POLYGON((-34.9083470268043 -8.12424751498223, -34.9078467027711 -8.12422206045032, -34.9078252756177 -8.12419342409999, -34.9078788435013 -8.12314289287293, -34.9079083058373 -8.12310683218634, -34.9084054157975 -8.12311902918364, -34.9084247002356 -8.12314024135198, -34.9083754177826 -8.12422471196413, -34.9083470268043 -8.12424751498223))",POINT(-34.9081263846203 -8.12366815848646),2025-09-03 11:52:24.084080 UTC,,
4615,ea27f044-b913-4476-b9a8-806046fd948e,,4373,FPS - Faculdade Pernambucana de Saúde,20,"POLYGON((-34.915456317962 -8.12871594325765, -34.9145768318475 -8.12880176950333, -34.9136258427968 -8.12890617666404, -34.9132665405428 -8.127246276552, -34.9151703062174 -8.12709320439409, -34.915456317962 -8.12871594325765))",POINT(-34.9143762022278 -8.12798110990483),2025-09-05 05:24:30.858378 UTC,,
4685,63071f34-6e19-49f1-b534-3c109563b3d4,,4373,COMPAZ - Dom Helder Câmara,20,"POLYGON((-34.8956543990043 -8.07456199146514, -34.8951167034139 -8.07440516358463, -34.8954583641536 -8.0735444772404, -34.8957365469417 -8.07362662517781, -34.8958186948791 -8.07365463015647, -34.8958560348506 -8.07367703413941, -34.8958803058322 -8.07371250711238, -34.8958971088193 -8.07375544807966, -34.8958915078236 -8.07379465504979, -34.8956543990043 -8.07456199146514))",POINT(-34.8955175308069 -8.07409990931721),2025-09-16 08:19:12.719351 UTC,,
4724,8e5cb511-c076-4a4a-9e64-5b01a77a2416,,4373,Grau Técnico Olinda,20,"POLYGON((-34.8371875302276 -7.98200365131579, -34.8367831 -7.9821822, -34.8367441180654 -7.98209326724751, -34.8371408552632 -7.98190563389047, -34.8371875302276 -7.98200365131579))",POINT(-34.8369624485403 -7.98204845928165),2025-09-18 05:51:58.359183 UTC,,
4749,5cf37615-3825-4ce0-8f99-f00a5e3ada0d,,4373,UNICAP,20,"POLYGON((-34.8879560348506 -8.05451446479375, -34.8882640896159 -8.05502975640114, -34.8883929125178 -8.05497374644381, -34.8885982823613 -8.05532474217638, -34.8875639651494 -8.05590911273114, -34.8874146052632 -8.05564773293029, -34.8872708463727 -8.05572054587481, -34.8868769096728 -8.05509510135135, -34.887372464717 -8.05482846187257, -34.8873072528449 -8.05470769914652, -34.8865641874111 -8.05511470483642, -34.8862579996444 -8.05456207325748, -34.8876433125889 -8.05376673186347, -34.8879644363442 -8.0543193634424, -34.8874192727596 -8.05463675320058, -34.8874825101445 -8.05476925057853, -34.8879560348506 -8.05451446479375))",POINT(-34.8877123177299 -8.05490110415819),2025-09-19 10:20:54.248992 UTC,,
4752,b3f8a787-7128-449d-a445-d99ea0ddec89,,4373,Estácio do Recife,20,"POLYGON((-34.9156327133713 -8.0623387197724, -34.9156065753912 -8.06205306899004, -34.9155449644381 -8.06186263513514, -34.9164187197724 -8.06131373755335, -34.9166334246088 -8.06125772759603, -34.9168555974395 -8.06174688122333, -34.9172868741109 -8.062305113798, -34.9156327133713 -8.0623387197724))",POINT(-34.916268703423 -8.06180475817923),2025-09-19 10:58:59.092902 UTC,,
4573,32ae19e3-a44b-4b9f-8d43-64659d0ba4ff,,4373,Basílica de Nossa Senhora do Carmo,21,"POLYGON((-34.8797674555477 -8.06607978929588, -34.8792633659317 -8.06612459726174, -34.8791942869844 -8.06599017336416, -34.8797655885491 -8.06593603040541, -34.879836534495 -8.0653311228663, -34.8804134370555 -8.06537779783074, -34.8803966340683 -8.06550848773116, -34.8803312891181 -8.06613953325036, -34.8805739989331 -8.06614513424609, -34.880605737909 -8.06651479996443, -34.880075510313 -8.06646812499999, -34.8797245145804 -8.06637477507112, -34.8797674555477 -8.06607978929588))",POINT(-34.8800825792396 -8.06572225906829),2025-09-04 05:08:50.549944 UTC,,
4607,b968acce-5233-4fc0-badd-3421dc3588a9,,4373,Igreja Universal do Reino de Deus,21,"POLYGON((-34.8820536397582 -8.05235810366288, -34.8810828004979 -8.05307876511379, -34.8808064847084 -8.05268296141536, -34.8817287820057 -8.05198470394738, -34.8818258659317 -8.05197723595307, -34.8821861966572 -8.05227782272405, -34.8820536397582 -8.05235810366288))",POINT(-34.8814279267285 -8.05252053253912),2025-09-04 13:03:15.702929 UTC,,
4392,14a8e174-615d-46fd-9733-0c7f28f95e17,,4373,Cotel,22,"POLYGON((-34.9225832233548 -7.92868924822604, -34.9224423447064 -7.9284153521395, -34.9227032310927 -7.92828098795566, -34.9225466992608 -7.92798642016631, -34.9226927956378 -7.92789339871685, -34.92402331621 -7.9272112407686, -34.9245972662616 -7.92822930941207, -34.9229067224744 -7.92917502574134, -34.9225832233548 -7.92868924822604))",POINT(-34.9235700172607 -7.92810786478919),2025-08-13 10:07:03.935278 UTC,,
4397,637fe4ad-6861-44a4-927a-f4482b6ffbeb,,4373,Presídio de Igarassu,22,"POLYGON((-34.9258090137618 -7.8036216216594, -34.9252823014809 -7.8046587254873, -34.9250901674417 -7.80457339425718, -34.9249675991747 -7.80484579773986, -34.9230642070952 -7.80385845350578, -34.9237105817125 -7.80258157966857, -34.9258090137618 -7.8036216216594))",POINT(-34.9244365126223 -7.80374003758259),2025-08-13 12:16:07.920334 UTC,,
4399,a46fd4ab-04f3-4190-93bc-56add890e83a,,4373,Praia do Quartel,22,"POLYGON((-34.838621524 -7.99343134, -34.838678595 -7.994526891, -34.838573233 -7.994957285, -34.837172795 -7.995187698, -34.837515222 -7.99444429, -34.8384547005026 -7.99341177615085, -34.838621524 -7.99343134))",POINT(-34.8383119843746 -7.993937815),2025-08-13 12:44:19.131779 UTC,,
4404,f3d2190a-efea-4b50-96f6-8b29e9a83044,,4373,Praça do Carmo,22,"POLYGON((-34.848948036 -8.018276225, -34.848204619 -8.01683664, -34.8484730750988 -8.01668532012889, -34.848733271 -8.016615795, -34.849216493 -8.016574897, -34.850439002 -8.016615795, -34.850484433 -8.016726218, -34.848948036 -8.018276225))",POINT(-34.849118917893 -8.0175564325),2025-08-13 14:09:30.549914 UTC,,
4443,793b1e18-67d0-4873-93fd-e8fb3e262486,,4373,Padaria Boa Viagem,22,"POLYGON((-34.8923633032633 -8.11515144255397, -34.8922216119434 -8.11523028182017, -34.8921347355137 -8.11508147695846, -34.8922809085542 -8.11500639191557, -34.8923633032633 -8.11515144255397))",POINT(-34.8922492955235 -8.11511645975622),2025-08-27 11:12:05.645572 UTC,2025-08-27 11:12:05.645572 UTC,
4454,9e46847f-9461-47ed-969f-5082d7a2dc9f,,4373,Padaria Boa Viagem,22,"POLYGON((-34.8923824932935 -8.11514909043865, -34.8922229821665 -8.11523683210755, -34.8921204404167 -8.11508157397639, -34.8922814912825 -8.11499677912558, -34.8923824932935 -8.11514909043865))",POINT(-34.8922514218051 -8.11511533220752),2025-08-27 14:03:00.169343 UTC,,
4471,ce6e042b-7f1d-426e-97c8-8cb88387b443,,4373,Buraco da Véia,22,"POLYGON((-34.875897286059 -8.07887088824651, -34.8760299744335 -8.07925964050318, -34.8762005737722 -8.07958136622554, -34.8764659505213 -8.07989772960245, -34.8765255248935 -8.07995269101129, -34.8765823913397 -8.08004250598036, -34.8766216562669 -8.08013098040796, -34.876647381564 -8.08022481690089, -34.876656859305 -8.08039506305379, -34.8766622751571 -8.08091384419494, -34.8763603414068 -8.0810318098394, -34.8762059896242 -8.0807288525467, -34.8756359711989 -8.07981327669135, -34.8754897431943 -8.07898751396282, -34.875897286059 -8.07887088824651))",POINT(-34.87610069822 -8.07992521030687),2025-08-28 08:09:34.637823 UTC,,
4484,d4d7cb0e-3f37-41ad-9e47-b63074637e1e,,4373,Espaço Aberto,22,"POLYGON((-34.9135453897969 -8.11113746749816, -34.9133296807469 -8.11117537051444, -34.9132745862276 -8.11114393874509, -34.9132148226813 -8.11081482948317, -34.9134744205856 -8.11077230410945, -34.9135453897969 -8.11113746749816))",POINT(-34.9133790772346 -8.11097614849067),2025-08-28 13:17:48.625587 UTC,,
4479,64ea6ae0-2d8f-4f5d-b17c-1bf8b3fb109b,,4373,Casa Pio Calçados LJ 34 - Santo Antônio,22,"POLYGON((-34.8784568311357 -8.0657471925835, -34.8785969019474 -8.06570789844379, -34.8785123925577 -8.06554841042573, -34.8785441419417 -8.06538152579456, -34.8786221146936 -8.06539262061982, -34.8788331547165 -8.06578001474434, -34.8788135448029 -8.06582994140642, -34.878496050963 -8.06588634003579, -34.8784568311357 -8.0657471925835))",POINT(-34.8786525366463 -8.06562815443476),2025-08-28 13:17:48.625587 UTC,,
4482,7f68c431-2032-40f2-b9b0-2347dc1940e2,,4373,Solar Coca-Cola (Prazeres),22,"POLYGON((-34.9425190562784 -8.16951832104455, -34.9401028347765 -8.17177413990147, -34.9400874269872 -8.17175888855682, -34.9400430712301 -8.17179955880795, -34.9396019485128 -8.17131745074435, -34.9394790527616 -8.17142936693741, -34.9390252233317 -8.1709773719032, -34.941577313521 -8.16854176612799, -34.9425190562784 -8.16951832104455))",POINT(-34.9407636479361 -8.17024784647387),2025-08-28 13:17:48.625587 UTC,,
4485,a6187edf-f0a0-4d35-ac08-660ec3a83cbd,,4373,Fórum Desembargador Rodolfo Aureliano,22,"POLYGON((-34.8945594469753 -8.07085981247236, -34.8946218929103 -8.07097475921754, -34.8944973001114 -8.0710364385608, -34.8944387493148 -8.07092363041889, -34.8943293706868 -8.07098146351524, -34.8939718435247 -8.07030030832812, -34.8950132768112 -8.06976195356372, -34.8953640326256 -8.07043439408564, -34.8945594469753 -8.07085981247236))",POINT(-34.8946680476046 -8.07036735120688),2025-08-28 13:17:48.625587 UTC,,
4480,069a5590-45f9-48f2-84e0-c72aff2ccc66,,4373,Cemitério de Santo Amaro,22,"POLYGON((-34.8845894538122 -8.05173892805213, -34.8827657318438 -8.04925452037318, -34.8853990631038 -8.04740807874584, -34.88738806863 -8.04975658091296, -34.8845894538122 -8.05173892805213))",POINT(-34.8850627348463 -8.04950555064307),2025-08-28 13:17:48.625587 UTC,,
4494,efa3c87a-e50e-4804-bb39-ea9c50dc8aff,,4373,Gildo Lanches,22,"POLYGON((-34.8995155432077 -8.05756705903272, -34.899516476707 -8.05769774893314, -34.8994464642603 -8.05769681543385, -34.8994492647582 -8.05756612553343, -34.8995155432077 -8.05756705903272))",POINT(-34.8994819305654 -8.05763193723329),2025-08-29 05:29:46.308064 UTC,,
4504,67b19d99-f0f3-44e7-98ac-59643f7d3332,,4373,Esposende Calçados,22,"POLYGON((-34.8803091025189 -7.94031980436856, -34.8801328464219 -7.9402379764349, -34.8802099584643 -7.94008159411632, -34.8803935585654 -7.94018797046741, -34.8803091025189 -7.94031980436856))",POINT(-34.8802613582092 -7.94021297345115),2025-08-29 05:48:19.693604 UTC,,
4508,e140c9e1-103a-4f12-bc9a-1c6367d10209,,4373,Bar do Cuscuz,22,"POLYGON((-34.9018351386913 -8.11877796763869, -34.9018892816501 -8.11926432076813, -34.9018715451636 -8.11929045874822, -34.9013646550498 -8.11932219772403, -34.9013431845661 -8.11930539473684, -34.9013077115932 -8.11881717460882, -34.9018351386913 -8.11877796763869))",POINT(-34.9015941742126 -8.11904074768848),2025-08-29 08:21:37.478543 UTC,,
4515,9630f2ce-5753-4756-8b35-8083beb56559,,4373,Boteco Me Confessando Bar,22,"POLYGON((-34.9206832702609 -8.14138848219963, -34.9204561430792 -8.14117703864742, -34.9205605249329 -8.14108518982978, -34.9207634896485 -8.14129471991424, -34.9206832702609 -8.14138848219963))",POINT(-34.9206129204382 -8.14123587928083),2025-08-29 12:11:20.004690 UTC,,
4528,60a513dc-4a9e-4baf-9675-3b41c9872447,,4373,Boteco do Bêu,22,"POLYGON((-34.8874231970128 -8.02103015291607, -34.8873102435989 -8.02074636913229, -34.8874222635135 -8.02070156116643, -34.8875333499289 -8.02098721194879, -34.8874231970128 -8.02103015291607))",POINT(-34.8874223469348 -8.02086679054054),2025-09-02 10:04:01.711868 UTC,,
4529,34b9886d-f465-427f-a949-b72455deb720,,4373,Caixa Econômica Federal,22,"POLYGON((-34.9181674102063 -8.02408798008535, -34.9184726644737 -8.02426814544808, -34.9183849155405 -8.02441283783784, -34.9180805947724 -8.02423733997155, -34.9181674102063 -8.02408798008535))",POINT(-34.9182769356911 -8.02425274270981),2025-09-02 10:28:05.501828 UTC,,
4532,1e0e0320-85b8-44b4-ad59-0608ce915f86,,4373,Caixa Econômica Federal,22,"POLYGON((-34.8903852169274 -8.03755345305832, -34.8906008552632 -8.03801366820768, -34.8903562784495 -8.03810515113797, -34.890163977596 -8.03765053698435, -34.8903852169274 -8.03755345305832))",POINT(-34.8903782801933 -8.03783210259601),2025-09-02 11:16:22.211995 UTC,,
4537,3d38340d-2ab7-4e5b-b130-f3d6c94f0c50,,4373,Esposende,22,"POLYGON((-34.9824721103795 -8.02098009395139, -34.9822847436248 -8.02094722797088, -34.9823163871942 -8.02077131773421, -34.9825023625578 -8.02079770427456, -34.9824721103795 -8.02098009395139))",POINT(-34.9823940771391 -8.02087246612272),2025-09-02 11:38:04.043249 UTC,,
4538,758caa57-53c6-44f9-98cd-a861bc776485,,4373,Condomínio Recanto Do Sol,22,"POLYGON((-34.9364644950182 -8.1867356857939, -34.9364772811825 -8.18676329858569, -34.9364749564253 -8.18708084555381, -34.9364551959896 -8.18740529545535, -34.9362982748825 -8.18756867083762, -34.9363529066753 -8.18762849842563, -34.9363622057039 -8.18823712856972, -34.9363470947825 -8.18826244020018, -34.936323847211 -8.18827624654338, -34.9343315303396 -8.18828775182902, -34.9343071203896 -8.18828084865768, -34.9342908470896 -8.18826244020018, -34.9340467475896 -8.18722926415859, -34.9340339614253 -8.18718554395518, -34.9340420980753 -8.18715678066084, -34.9340641832681 -8.1871372216195, -34.9364184357673 -8.18671842779805, -34.9364392132843 -8.18671857161468, -34.9364535977191 -8.18672489954658, -34.9364644950182 -8.1867356857939))",POINT(-34.9352421860225 -8.18748698314648),2025-09-02 11:38:04.043249 UTC,,
4536,778a6450-37eb-4555-85e2-5309a8aabf18,,4373,Viashow,22,"POLYGON((-34.8953848341653 -8.00746984950715, -34.8954334512609 -8.0077283017216, -34.8953247024945 -8.00775364016518, -34.8952632914263 -8.00749645488974, -34.8953848341653 -8.00746984950715))",POINT(-34.8953513084249 -8.00761237830567),2025-09-02 11:38:04.043249 UTC,,
4546,49416b76-2bca-485f-8e9a-2e426f92d2f7,,4373,Marcello's Music Bar,22,"POLYGON((-34.8922517514225 -8.02484456436699, -34.8922713549075 -8.02486416785206, -34.8922480174253 -8.0248856383357, -34.8922358819346 -8.02486696834993, -34.8921173275249 -8.02485669985775, -34.8921238620199 -8.02477921941678, -34.8922330814367 -8.02476428342816, -34.8922517514225 -8.02484456436699))",POINT(-34.8921826298412 -8.02481189189189),2025-09-03 04:24:53.583407 UTC,,
4550,7cdac4a0-aeea-4f7e-b3a7-cbe5a9f7d711,,4373,Lá na ladeira gastrobar,22,"POLYGON((-34.8942085180049 -8.01014059984371, -34.8940987599655 -8.01014582518869, -34.8940929554538 -8.01007685062946, -34.8942016581274 -8.01007371542195, -34.8942085180049 -8.01014059984371))",POINT(-34.8941504433432 -8.01010872523658),2025-09-03 06:05:21.055359 UTC,,
4565,c94f96d5-d5f0-4321-b374-f13ca197e887,,4373,Lounge Music,22,"POLYGON((-34.9145405595396 -8.16506904346219, -34.9141771282896 -8.16517887775339, -34.9141031555573 -8.16493692391245, -34.9141176284832 -8.16490190426543, -34.9144593503444 -8.16479764120726, -34.9145405595396 -8.16506904346219))",POINT(-34.9143220725724 -8.16500298368732),2025-09-03 10:23:27.445566 UTC,,
4563,d0220539-b9ee-4d9f-ab33-fe393730b3ac,,4373,Clube Metrópole,22,"POLYGON((-34.8917308401091 -8.05966903008949, -34.891413239791 -8.05968256395069, -34.8913742432963 -8.05937208113868, -34.8915967153821 -8.0593331696808, -34.8917308401091 -8.05966903008949))",POINT(-34.891532219473 -8.05952055561409),2025-09-03 10:23:27.445566 UTC,,
4566,1aaa7491-baeb-4052-8878-e78126bb8e37,,4373,Espetinho do Bolinha,22,"POLYGON((-34.9038117008262 -8.12100718327, -34.9038245656492 -8.12109712994398, -34.9037538091226 -8.12110986575459, -34.9037401402482 -8.12102151106013, -34.9038117008262 -8.12100718327))",POINT(-34.9037825737056 -8.12105932050205),2025-09-03 10:32:56.808792 UTC,,
4569,111145a9-0bac-4c83-b90c-4cd933ec30d4,,4373,Luciano Bar,22,"POLYGON((-34.9217549097977 -8.10785615294191, -34.9215995629352 -8.10773417831906, -34.9216965208045 -8.10761750690607, -34.9218438324845 -8.1077458454585, -34.9217549097977 -8.10785615294191))",POINT(-34.9217220645344 -8.10774001188878),2025-09-03 11:48:09.608158 UTC,,
4572,cd91a8fb-c53e-4611-b8c2-0e38e61d0582,,4373,RESENHA 640,22,"POLYGON((-34.8879988973603 -8.02094699543071, -34.8881071044852 -8.02117614473571, -34.8879796129222 -8.02123343204178, -34.8878724771549 -8.02100110013937, -34.8879988973603 -8.02094699543071))",POINT(-34.88798930595 -8.02108862243754),2025-09-03 11:55:26.552428 UTC,,
4575,f4e86f4b-0432-480f-bcfa-5706bcbd979d,,4373,Penitenciária Agro Industrial São João (PAISJ),22,"POLYGON((-34.8769161593172 -7.77567618421051, -34.8758445021337 -7.77504513869132, -34.8759527880512 -7.77484350284495, -34.8758669061166 -7.77478375889047, -34.8761096159317 -7.77439542318635, -34.8761506899004 -7.77441782716928, -34.8762477738264 -7.77426473328592, -34.8762888477952 -7.77429087126601, -34.8766883854907 -7.7736523577525, -34.8773567709815 -7.77404442745378, -34.877562140825 -7.77458959103841, -34.8769161593172 -7.77567618421051))",POINT(-34.8767160039173 -7.77468667496444),2025-09-04 05:15:19.927036 UTC,,
4579,f1067633-a350-4148-bc66-ee7934f4f84b,,4373,Luan Promoções & Eventos,22,"POLYGON((-34.906076571835 -8.06542406027738, -34.9059692194168 -8.06571437855618, -34.9058329285206 -8.0656630360953, -34.9056873026316 -8.06556875266714, -34.9057293100996 -8.06550994221195, -34.9057993225462 -8.06538578680655, -34.9058151920341 -8.06533537784495, -34.906076571835 -8.06542406027738))",POINT(-34.9058711239497 -8.06553934743954),2025-09-04 05:31:58.059468 UTC,,
4530,1a1043d2-d19c-4b60-b2e0-be7e04da0f46,,4373,Peixinhos 1,22,"POLYGON((-34.8729541678521 -8.01770757912518, -34.8730885917496 -8.01850665451635, -34.8712888051209 -8.01874563033427, -34.8711805192034 -8.01795402293741, -34.8729541678521 -8.01770757912518))",POINT(-34.8721302129188 -8.01823033872688),2025-09-04 06:38:01.441094 UTC,,
4583,959880be-b011-4f6c-b925-fe63f17c67e2,,4373,Peixinhos 2,22,"POLYGON((-34.8727701244666 -8.01897919452347, -34.8728821443812 -8.0198062748933, -34.8714445554765 -8.01999484174963, -34.8713306685633 -8.01914909139402, -34.8727701244666 -8.01897919452347))",POINT(-34.8721062779364 -8.01947768314366),2025-09-04 06:42:10.373332 UTC,,
4586,49ec34dc-caf1-4158-910d-7ec3ac8c767b,,4373,Boi e Brasa Churrascaria Olinda,22,"POLYGON((-34.8605703532695 -8.02496782545462, -34.8603058299534 -8.02515346719457, -34.8601003749506 -8.02484575960679, -34.8603507732352 -8.02466647532632, -34.8605703532695 -8.02496782545462))",POINT(-34.8603335038695 -8.0249067925307),2025-09-04 10:58:14.057556 UTC,,
4584,40852cc6-ae75-4634-9b69-4fb86210812e,,4373,Le Parc Boa Viagem,22,"POLYGON((-34.9037579747876 -8.10835873669412, -34.9037727418659 -8.10836890674839, -34.9037990657882 -8.10840958696289, -34.9040719357137 -8.10898991519973, -34.9043987375775 -8.10957278510502, -34.9045130219228 -8.10984832909002, -34.9045387037982 -8.1099996080603, -34.9045476924545 -8.11020682201967, -34.9044706468285 -8.1104648858811, -34.9044205671716 -8.11055895838052, -34.9042484986068 -8.11079286828368, -34.90412008923 -8.11090728068675, -34.9028822228382 -8.11151493712623, -34.9028488364003 -8.11151747961986, -34.9028154499623 -8.11149713967035, -34.9027769271493 -8.11144120480387, -34.9027589498365 -8.11141832235625, -34.9026921769606 -8.11138272743515, -34.9026279722723 -8.11137255745711, -34.9025226765834 -8.11139798240172, -34.9025637675839 -8.10980383526439, -34.9026048585844 -8.10959789235023, -34.9034523604709 -8.10832155243103, -34.9035319742845 -8.10838765778527, -34.9036372699735 -8.10839020029868, -34.9037374292873 -8.10835969013672, -34.9037579747876 -8.10835873669412))",POINT(-34.9035432669341 -8.10992396857516),2025-09-04 10:58:14.057556 UTC,,
4590,fc01f0d4-eabd-426c-bdb0-a04cce888570,,4373,O quintal,22,"POLYGON((-34.9240607401286 -8.0558973928053, -34.9237668668776 -8.0559977283988, -34.9237313700773 -8.0558986642274, -34.9240260695969 -8.05579440760207, -34.9240607401286 -8.0558973928053))",POINT(-34.9239619608239 -8.05584590020369),2025-09-04 11:11:46.908448 UTC,,
4593,d51aebaa-adba-4041-8dd0-13ce761a89d8,,4373,Léo Chopp - Água Fria,22,"POLYGON((-34.8899832194877 -8.02039241354787, -34.8898573782985 -8.02043437414687, -34.8897816167662 -8.02023728644731, -34.889910026143 -8.02018769662399, -34.8899832194877 -8.02039241354787))",POINT(-34.889883460223 -8.02031484999759),2025-09-04 11:26:34.005895 UTC,,
4595,971868e5-8dc4-4059-a048-de94f5383bf5,,4373,Central da Picanha - Rodízio de Carnes,22,"POLYGON((-34.8925761988593 -8.03495501830069, -34.8924137609978 -8.03485902096117, -34.8924465053888 -8.03473632234184, -34.8926102273442 -8.03477446699431, -34.8925761988593 -8.03495501830069))",POINT(-34.8925136513984 -8.03481674397774),2025-09-04 11:43:17.637473 UTC,,
4597,c8cfbf34-1e68-4dce-9efd-bf6ac4f4735c,,4373,Mistureba Comedoria e Boteco,22,"POLYGON((-34.8947778022399 -8.02550379650883, -34.8947521203645 -8.02562904095149, -34.8946686542696 -8.02561314698883, -34.8946936940981 -8.02548726678256, -34.8947778022399 -8.02550379650883))",POINT(-34.8947230605086 -8.02555847174883),2025-09-04 11:48:44.519948 UTC,,
4599,a5a0af6d-5ca0-44d4-ac8c-344330657535,,4373,Restaurante Mustang,22,"POLYGON((-34.8878432219061 -8.05890758357041, -34.887888029872 -8.0589915985064, -34.8877657414651 -8.05905600995732, -34.8878142834282 -8.05915589438122, -34.8877274679943 -8.05920536984353, -34.8876443865576 -8.05902707147938, -34.8878432219061 -8.05890758357041))",POINT(-34.8877355774639 -8.05910595216927),2025-09-04 12:32:29.617764 UTC,,
4603,6aa0d868-a727-4d1a-b932-6968a60dae3e,,4373,Residencial Julia Beatriz,22,"POLYGON((-34.8488727880512 -7.9660828751778, -34.8484545803699 -7.96588310633001, -34.8486319452347 -7.96552464260313, -34.8495505085349 -7.96491040007113, -34.849854829303 -7.96531367176387, -34.8488727880512 -7.9660828751778))",POINT(-34.8492549242989 -7.9654191571835),2025-09-04 12:49:24.551622 UTC,,
4605,9bc4c89b-29c0-407e-852d-3950a8b5dbdb,,4373,Residencial Pontal do Atalaia,22,"POLYGON((-34.8622200462304 -7.96619893847795, -34.8626345199146 -7.96624561344239, -34.862655056899 -7.96661527916074, -34.8626625248933 -7.96725379267424, -34.8626494559032 -7.96729673364152, -34.8626326529161 -7.96759171941677, -34.8625990469417 -7.96763279338547, -34.8620650853485 -7.96723885668562, -34.8616599466572 -7.96693453591748, -34.861546059744 -7.9668915949502, -34.861077443101 -7.96667502311521, -34.8604781365576 -7.96669556009956, -34.8605080085349 -7.96656300320056, -34.860595757468 -7.96642857930298, -34.8611110490754 -7.96614106152205, -34.8611502560455 -7.96617093349929, -34.8612902809388 -7.96595809566145, -34.8614079018492 -7.96604397759602, -34.8615890007112 -7.96588341571835, -34.8620818883357 -7.96570231685634, -34.8622200462304 -7.96619893847795))",POINT(-34.8615724513012 -7.96664515113797),2025-09-04 12:57:37.337926 UTC,,
4608,8b923146-1dd2-45df-bb55-79fc67529949,,4373,Clube Ferroviário de Afogados,22,"POLYGON((-34.9139041554054 -8.07629718705548, -34.9140245768137 -8.07665285028449, -34.9137893349929 -8.07674620021337, -34.9136689135847 -8.07637746799431, -34.9139041554054 -8.07629718705548))",POINT(-34.9138459190248 -8.0765151591394),2025-09-04 13:05:09.256682 UTC,,
4609,e19b7d84-eb19-4336-b0b5-81fa4fd9ab91,,4373,Residencial Algarve,22,"POLYGON((-34.8643159227331 -7.94205816839104, -34.8643020690392 -7.94206569270804, -34.86432217924 -7.94211349424807, -34.863846461268 -7.94231377378818, -34.8640629810965 -7.94306930257739, -34.8634998954745 -7.94319854344955, -34.8633483986285 -7.94321403464725, -34.8632161181967 -7.94326006563126, -34.8621989889301 -7.94344595993725, -34.8614070939124 -7.94369647451172, -34.8613918995384 -7.94364867315595, -34.8611496833423 -7.94372922728931, -34.860997739603 -7.94344153388333, -34.863487829354 -7.94241380286998, -34.8634529716726 -7.94233413369177, -34.8634753163401 -7.94227128355137, -34.8634529716726 -7.94221462989546, -34.8642439729036 -7.94188798600811, -34.8643159227331 -7.94205816839104))",POINT(-34.8633313892598 -7.94274155272369),2025-09-05 05:07:21.454211 UTC,,
4613,3511a597-8a23-4a82-923b-1e70ba3c6289,,4373,Conjunto Residencial Yapoatan,22,"POLYGON((-34.9673430405405 -8.1212891634068, -34.9672758285917 -8.12186046497152, -34.9668613549075 -8.1218119230085, -34.9664730192034 -8.12154307521334, -34.9664319452347 -8.12084481774535, -34.9663722012802 -8.11877991731864, -34.9663964722617 -8.11875938033428, -34.9664300782361 -8.11876498133002, -34.9673281045519 -8.11907677009246, -34.9673430405405 -8.1212891634068))",POINT(-34.9668702201685 -8.11996079391891),2025-09-05 05:22:31.751893 UTC,,
4616,52a18a5a-5918-4785-8551-3ec55d6733a4,,4373,UPAE - Unidade de Pronto Atendimento Especializado,22,"POLYGON((-34.9367037713371 -8.10964163140114, -34.9367961877667 -8.109686439367, -34.9367233748222 -8.10980592727596, -34.9367019043385 -8.10980032628023, -34.9365749484353 -8.11003930209815, -34.9363341056188 -8.10984513424609, -34.936545076458 -8.10955761646516, -34.9367037713371 -8.10964163140114))",POINT(-34.9365851276123 -8.10974338282362),2025-09-05 05:25:48.177387 UTC,,
4618,e0f1f108-ed73-4c4e-b6fd-ca0a5c909c83,,4373,Zeferino Agra,22,"POLYGON((-34.8919017514225 -8.02164012802276, -34.8923488975818 -8.02286674608818, -34.8920333748222 -8.02297503200567, -34.8916991820768 -8.02210874466571, -34.8917981330014 -8.02207513869132, -34.8916581081081 -8.02172600995732, -34.8919017514225 -8.02164012802276))",POINT(-34.8920280648345 -8.02248774537694),2025-09-05 05:46:03.046282 UTC,,
